city,公司简称,公司全称,所属行业,工作地点,职位特点,薪资,经验,职位名称,firstType,secondType,职位标签,positionId,createTime
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"中信系,大平台,奖金丰厚,领导好",8k-15k,不限,风险数据分析师-小花钱包业务,开发/测试/运维类,数据开发,"金融,sas",3426051,2017-09-14 08:41:22
深圳,中信银行信用卡中心,中信银行股份有限公司信用卡中心,"移动互联网,金融",福田区,福利待遇、公司平台、部门氛围,13k-20k,3-5年,企划岗（业务数据分析方向）,产品/需求/项目类,数据分析,"高级,大数据,BI,专员,业务运营",3494024,2017-08-17 10:35:17
深圳,深圳市福客餐饮管理服务有限公司,长城宽带网络服务有限公司深圳分公司,"数据服务,其他",南山区,"大公司,福利好",50k-70k,5-10年,数据分析高级经理,开发/测试/运维类,数据开发,"专家,资深,大数据,聚类",3595115,2017-09-15 13:38:49
深圳,乐玩互娱,深圳市乐玩互娱网络技术有限公司,游戏,宝安区,"棋牌游戏,数据分析",10k-20k,3-5年,游戏数据分析经理,开发/测试/运维类,数据开发,"游戏,高级,用户研究",3489762,2017-09-14 11:13:10
深圳,FORMAX金融圈,深圳福迈斯科技有限公司,"移动互联网,金融",南山区,发展好,12k-24k,1-3年,风控数据分析师,金融类,风控,"大数据,SPSS,sas",3581591,2017-09-15 14:01:45
深圳,赫美智科,深圳赫美智慧科技有限公司,金融,福田区,上市公司控股 互联网金融前50强,8k-14k,1-3年,数据分析师（风险计量）,设计,数据分析,金融,2321619,2017-09-15 11:09:34
深圳,卷皮,深圳卷皮网络科技有限公司,电子商务,南山区,"五险一金,浮动年终奖,法定节假日",10k-20k,5-10年,数据分析师/资深数据分析师（数据挖掘）,开发/测试/运维类,数据开发,"电商,SPSS",3441119,2017-09-04 09:27:39
深圳,优点创想,深圳市优点创想传媒有限公司,"游戏,移动互联网",南山区,"移动互联网,办公环境好,地铁站附近,福利好",6k-12k,1-3年,数据分析专员,运营/编辑/客服,运营,"移动互联网,手游",3579998,2017-09-07 11:48:17
深圳,盛世番互动娱乐,深圳市盛世番互动娱乐有限公司,"数据服务,游戏",南山区,"弹性上下班,闭睡,收益多,假期多",5k-8k,不限,游戏数据分析师,产品/需求/项目类,数据分析,"游戏,直播,运营,编辑,策划",3170591,2017-09-15 11:24:59
深圳,自如网,北京自如友家资产管理有限公司,"移动互联网,O2O",福田区,双休、15-17薪、年度体检、全员本科,6k-8k,1-3年,绩效管理专员（双休/15-17薪 数据分析方向）,运营/编辑/客服,运营,运营,3595758,2017-09-15 13:16:20
深圳,顶冠创意,深圳市顶冠文化创意有限公司,"移动互联网,文化娱乐",福田区,"牛人多,高薪,项目好,升总监机会",40K-60K,3-5年,高级数据分析师,产品/需求/项目类,数据分析,"大数据,数据挖掘",3515156,2017-08-30 10:58:07
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"中信系,大平台,奖金丰厚,专业培训",6k-10k,1-3年,数据分析（互联网金融&amp;专业培训）,金融类,风控,"风控,风险管理",3496006,2017-09-06 14:10:12
深圳,一加手机,深圳市万普拉斯科技有限公司,电子商务,福田区,五险一金,8k-15k,1-3年,电商数据分析师,运营/编辑/客服,运营,"电商,广告营销,高级,运营",3565271,2017-09-14 09:43:15
深圳,华策,深圳华策辉弘科技有限公司,移动互联网,福田区,"五险一金,双休,季度奖金",12k-20k,1-3年,SAS数据分析顾问,开发/测试/运维类,数据开发,"金融,中级,初级,算法,数据挖掘",3316355,2017-09-15 14:25:06
深圳,珍爱网,深圳市珍爱网信息技术有限公司,"社交网络,生活服务",南山区,项目前景好,40k-60k,5-10年,数据分析经理（平台技术部）,产品/需求/项目类,数据分析,"本地生活,资深,大数据,数据挖掘,SPSS",3590078,2017-09-12 14:19:57
深圳,光合作用,湖南光合作用商贸有限公司深圳分公司,其他,福田区,领导好,7k-12k,3-5年,通路行销专员/主管（数据分析方向）,产品/需求/项目类,数据分析,市场,3377941,2017-09-16 17:10:47
深圳,云杉智慧新能源技术有限公司,云杉智慧新能源技术有限公司,"生活服务,数据服务",南山区,"共享汽车,新兴行业,共同创业,平台大",15k-30k,3-5年,共享汽车产品数据分析经理,产品/需求/项目类,数据分析,"汽车,总监,资深,高级,业务运营",3404601,2017-09-14 08:52:51
深圳,即有分期,深圳前海达飞金融服务有限公司,金融,福田区,"行业新,发展好,领导好,人性化",8k-15k,1-3年,风险数据分析师,产品/需求/项目类,数据分析,"金融,风控,业务分析,数据运营",3261565,2017-09-14 17:54:42
深圳,民生易贷,民生易贷（珠海）互联网金融信息服务有限公司,"移动互联网,金融",南山区,说的天花乱坠不如眼见为实,12k-18k,1-3年,风险数据分析师,开发/测试/运维类,数据开发,"数据挖掘,SPSS,sas",3385983,2017-09-13 21:48:09
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"中信系,大平台,奖金丰厚,领导好",8k-15k,不限,风险数据分析师-小花-BT业务,开发/测试/运维类,数据开发,"金融,sas",3426566,2017-09-14 08:41:22
深圳,平安科技,平安科技（深圳）有限公司,金融,福田区,500强，福利待遇,10k-15k,不限,经营分析岗（经营数据分析方向）（深圳）,综合职能类,财务,"金融,总监,经理,运营",3113005,2017-09-15 11:04:04
深圳,驱动人生,深圳市驱动人生科技股份有限公司,"移动互联网,硬件",南山区,"上市公司,大牛带队,最快晋升,高手云集",9k-18k,1-3年,产品经理（数据分析/项目管理方向）,产品/需求/项目类,产品设计/需求分析,"大数据,数据可视化",3109051,2017-09-15 18:03:08
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"行业领先,战略部门",20k-40k,3-5年,腾讯社交广告数据分析师（深圳）,开发/测试/运维类,数据开发,"广告营销,社交,数据挖掘,广告投放,SEM",2959820,2017-09-06 14:57:45
深圳,投哪网,深圳旺金金融信息服务有限公司,金融,福田区,"扁平化管理,施展空间大,公司氛围好,福利好",10k-15k,3-5年,运营数据分析师,运营/编辑/客服,运营,"金融,数据挖掘",3535720,2017-09-14 13:33:07
深圳,环球易购,深圳市环球易购电子商务有限公司,电子商务,南山区,大平台,30k-35k,5-10年,运营数据分析专家,开发/测试/运维类,数据开发,"总监,调研",3565979,2017-09-16 09:22:21
深圳,国智金融,深圳市国智金融服务有限公司,"金融,移动互联网",南山区,数据分析,20k-30k,3-5年,风控数据分析师,开发/测试/运维类,数据开发,"金融,量化",3579434,2017-09-13 13:36:03
深圳,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,移动互联网,,5天8小时/五险一金+商业保险/,18k-36k,5-10年,大数据顾问（数据挖掘、数据分析）,技术,数据开发,,2516736,2017-09-16 10:57:11
深圳,一加手机,深圳市万普拉斯科技有限公司,电子商务,福田区,"股票期权,丰厚年终奖,扁平化管理,多元化氛围",8k-15k,1-3年,ROM数据分析工程师,开发/测试/运维类,数据开发,"移动互联网,数据挖掘,大数据,SQL,数据管理",3568870,2017-09-14 09:43:15
深圳,曾点,深圳市曾点信息技术培训有限公司,移动互联网、企业服务,南山区,"数据分析,脚本编写",8k-11k,1-3年,搜索后台研发工程师（数据分析方向）,运营/编辑/客服,运营,"运营,数据挖掘",3426605,2017-09-06 09:14:19
深圳,万盈金融,深圳万盈互联网金融服务有限公司,"移动互联网,金融",南山区,"五险一金,绩效奖金,年终奖,员工旅游",10k-15k,3-5年,运营数据分析师,运营/编辑/客服,运营,"大数据,数据挖掘,SPSS",3575324,2017-09-11 09:07:43
深圳,美图公司,厦门美图之家科技有限公司,"移动互联网,硬件",南山区,亿级用户，大数据，技术氛围好,11k-17k,1-3年,数据分析师（营销投放方向）-深圳,开发/测试/运维类,数据开发,"广告营销,数据挖掘",3509684,2017-09-15 09:51:11
深圳,平安人寿,中国平安人寿保险股份有限公司,金融,福田区,大平台，互联网保险发展引擎，办公环境一流,15k-30k,3-5年,产品运营（数据分析）,产品/需求/项目类,数据分析,"金融,视频,直播,活动运营,用户研究",3398808,2017-09-01 10:22:01
深圳,巨拓科技,深圳市巨拓科技有限公司,"电子商务,数据服务",龙岗区,"带薪年假,绩效奖金,专业培训,六险一金",6k-9k,1-3年,运营经理高级助理 数据分析专员,运营/编辑/客服,运营,电商,3375129,2017-09-16 09:03:01
深圳,金融界网站（互联网证券）,北京富华创新科技发展有限责任公司,"移动互联网,金融",福田区,六险一金 周末双休 免费体检 餐补福利平台,4k-8k,1-3年,金融数据分析师（懂数据审计+SQL数据库）,金融类,证券/期货,"金融分析,金融知识,分析员",3373978,2017-09-15 08:49:57
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"互联网金融,大平台,专业培训,奖金丰厚",6k-10k,1-3年,数据分析师（提供专业培训）,产品/需求/项目类,数据分析,"建模,统计,SPSS,sas",3474986,2017-09-06 14:10:12
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,微信大平台,20k-40k,3-5年,WXG04-微信游戏数据分析工程师（深圳、广州）,开发/测试/运维类,数据开发,"游戏,数据挖掘,建模,算法",3285233,2017-09-15 17:02:48
深圳,曾点,深圳市曾点信息技术培训有限公司,移动互联网、企业服务,南山区,"良好平台,年终奖,旅游团建",6k-8k,1-3年,报表运维工程师（数据分析）,产品/需求/项目类,数据分析,"SQL,EXCEL",3510825,2017-09-06 09:14:13
深圳,小满科技,深圳市小满科技有限公司,"企业服务,数据服务",南山区,"福利优渥,活动丰富",9k-15k,3-5年,高级会计（预算及财务成本数据分析）,综合职能类,财务,"统计,AR",3221377,2017-09-14 08:41:46
深圳,中电数通,中电数通科技有限公司,"移动互联网,信息安全",南山区,"高薪,发展空间大",10K-20K,1-3年,大数据分析工程师,开发/测试/运维类,软件开发,"软件开发,数据挖掘,算法",3555590,2017-09-15 11:08:03
深圳,黄金宝,深圳市中深黄金贸易有限公司,"移动互联网,金融",福田区,"周末双休,每日下午茶,员工旅游,环境舒适",5k-8k,1-3年,风控数据分析专员,金融类,风控,"征信,数据挖掘",3587206,2017-09-14 09:29:52
深圳,禅游,深圳市禅游科技股份有限公司,游戏,南山区,"包早餐,五险一金,双休,加班晚餐",15k-25k,3-5年,大数据分析高级工程师,开发/测试/运维类,数据开发,"资深,数据挖掘",3313003,2017-09-13 11:20:09
深圳,平安科技,平安科技（深圳）有限公司,金融,福田区,世界500强、福利好、绩效奖金丰厚,15k-25k,不限,大数据分析工程师(深圳),开发/测试/运维类,数据开发,"高级,数据挖掘,数据开发",3439323,2017-09-15 11:04:04
深圳,vivo,维沃移动通信有限公司,移动互联网,福田区,"福利好,平台大,工作氛围赞,同事颜值高",20k-40k,1-3年,软件大数据分析工程师,开发/测试/运维类,数据开发,"Java,程序代码",2729009,2017-09-11 15:30:59
深圳,Piokio,深圳忆时电子商贸有限公司,电子商务,龙华新区,"思维活跃,敢于挑战,不断创新,乐于总结",6k-10k,不限,跨境电商数据分析运营,运营/编辑/客服,运营,"电商,产品,商家,网店",3536211,2017-09-11 11:35:48
深圳,云码通科技,深圳云码通科技有限公司,移动互联网,福田区,"工作氛围好,周末双休,福利多多,绩效丰厚",8k-15k,1-3年,数据分析师（产品运营/需求分析）,开发/测试/运维类,数据开发,"数据挖掘,大数据,SPSS",3574138,2017-09-14 10:18:31
深圳,一加手机,深圳市万普拉斯科技有限公司,电子商务,福田区,五险一金,7k-14k,1-3年,电商数据分析运营专员,运营/编辑/客服,运营,"电商,社区,seo,SEM",2931689,2017-09-14 09:43:15
深圳,招银网络科技,招银网络科技（深圳）有限公司,金融,南山区,大数据分析工程师,15k-25k,3-5年,大数据分析工程师,技术,后端开发,,881452,2017-09-07 10:09:21
深圳,钰创合成,深圳市钰创合成光电技术有限公司,"电子商务,生活服务",光明新区,"五险一金,包住,普升空间大,节日福利",10k-15k,不限,大数据分析工程师,产品/需求/项目类,数据分析,"资深,BI,商业,业务运营",3616457,2017-09-15 18:22:27
深圳,SenseTime,深圳市商汤科技有限公司,移动互联网,南山区,"人工智能,前景广阔,福利齐全,技术领先",20k-35k,3-5年,智能视频-大数据分析开发工程师,开发/测试/运维类,数据开发,"视频,数据挖掘,hadoop,算法",3170553,2017-09-14 15:41:28
深圳,中腾信,中腾信金融信息服务（上海）有限公司,金融,南山区,"中信系,大平台,专业培训,奖金丰富",6k-10k,1-3年,金融数据分析师（提供专业培训）,产品/需求/项目类,数据分析,,3593426,2017-09-14 16:40:40
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"战略部门,大平台",15k-30k,3-5年,KA渠道数据分析师(深圳）,产品/需求/项目类,数据分析,"BI,商业,大数据,SPSS,sas",3260602,2017-08-17 09:55:03
深圳,晨星Morningstar,晨星资讯（深圳）有限公司,金融,福田区,"国际化平台,行业的标杆,完善的管理,晋升机制",5k-7k,不限,Equity DA/股票数据分析员,金融类,法务财务,"金融,财务,会计,审计,英文",3133106,2017-09-06 14:29:08
深圳,劲嘉,深圳劲嘉集团股份有限公司,"其他,移动互联网",南山区,"上市公司,14薪,晋升空间大,福利好",10k-20k,1-3年,大数据分析（可视化设计向）,开发/测试/运维类,数据开发,"数据挖掘,SPSS,sas",3542624,2017-09-11 09:00:52
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"免费班车,免费夜宵,优秀团队",15k-30k,3-5年,MIG07-安全大数据分析（深圳）,开发/测试/运维类,数据开发,"信息安全,中级,数据挖掘,hadoop",3348751,2017-09-15 09:28:34
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"大平台,新领域,大咖多",18k-36k,1-3年,MIG07-安全大数据分析（深圳）,开发/测试/运维类,运维安全,"安全,信息安全,数据挖掘,hadoop",3413774,2017-09-15 09:28:32
深圳,随手科技,深圳市随手科技有限公司,"移动互联网,金融",南山区,"团队背景强,薪资福利好,氛围融洽,发展空间",13k-22k,3-5年,数据分析师（金融业务）,产品/需求/项目类,数据分析,"金融,移动互联网,大数据,SQL,hive",2969957,2017-09-16 16:00:26
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"五险一金,绩效奖金,带薪休假",18k-30k,3-5年,HY2-高级数据分析开发工程师（深圳）,开发/测试/运维类,数据开发,"游戏,数据挖掘,建模,sas",3184791,2017-09-05 11:25:56
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"大平台,好机会,高回报",18k-30k,1-3年,FIFA手游数据分析（深圳）,运营/编辑/客服,运营,"游戏,运营,数值,用户研究",3170928,2017-09-05 11:25:57
深圳,乐信,深圳乐信控股有限公司,移动互联网,南山区,"年底双薪,年终奖金,扁平管理",18k-30k,3-5年,风险数据分析经理,金融类,风控,"金融,风控,风险管理,量化,风险策略",3510351,2017-09-04 20:02:35
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"五险一金,绩效奖金,带薪休假",18k-30k,3-5年,18403-数据分析产品经理,产品/需求/项目类,数据分析,游戏,3196574,2017-08-31 16:35:00
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"五险一金,绩效奖金,带薪休假",10k-20k,1-3年,18402-移动游戏数据分析（深圳）,开发/测试/运维类,数据开发,"游戏,数值,手游",3196525,2017-09-05 11:25:57
深圳,达飞金控,深圳达飞金融控股有限公司,"移动互联网,金融",南山区,"海景办公,节日福利",13k-25k,1-3年,风控数据分析师,金融类,风控,"征信,数据挖掘,建模",2886626,2017-09-12 18:44:00
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"五险一金,绩效奖金,带薪休假",10k-20k,1-3年,18402-移动游戏数据分析师,产品/需求/项目类,数据分析,"游戏,数值",3196694,2017-09-05 11:25:57
深圳,随手科技,深圳市随手科技有限公司,"移动互联网,金融",南山区,"互联网金融,平台好,福利优厚,氛围好",10k-20k,3-5年,数据分析师（贷款营销方向）,产品/需求/项目类,数据分析,"大数据,数据挖掘,SPSS",2939708,2017-09-16 16:00:26
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"五险一金,绩效奖金,带薪休假",18k-30k,3-5年,18403-移动游戏渠道数据分析经理（精品游戏）,产品/需求/项目类,数据分析,"游戏,策划,手游",3196542,2017-09-05 11:25:57
深圳,腾讯,腾讯科技(深圳)有限公司,"移动互联网 ,游戏",南山区,"五险一金,绩效奖金,带薪休假",10k-20k,1-3年,23516-运营数据分析（深圳）,产品/需求/项目类,数据分析,,3433840,2017-09-05 11:25:56
